Employee_ID,Department,Job_Role,Experience_Level,Region,AI_Tool_Used,Daily_AI_Usage_Minutes,Use_Case,Prompt_Complexity,Tasks_Completed_Per_Day,Avg_Task_Time_Before_AI,Avg_Task_Time_After_AI,Productivity_Improvement_%,Revenue_Impact_USD,Cost_Savings_USD,Error_Rate_Reduction_%,Decision_Speed_Improvement_%,Adoption_Level,Satisfaction_Score,Training_Hours,AI_Trust_Level,Date,Month,Quarter
EMP0598,Finance,FP&A Manager,Junior,Europe,Claude,63.4,Content Creation,High,3.0,73.1,55.8,23.67,4612.61,4129.65,25.57,27.2,Medium,7.7,19.0,High,2024-09-07,September,Q3
EMP0599,Finance,Accountant,Mid,UK,OpenAI API,52.4,Research,Medium,3.6,51.4,38.5,25.1,3464.76,1911.98,24.28,26.08,Medium,8.6,9.9,High,2024-10-13,October,Q4
EMP0600,Finance,Accountant,Mid,Europe,OpenAI API,44.1,Data Analysis,High,4.4,102.8,74.8,27.24,4919.41,2333.58,17.17,12.33,Low,7.6,16.2,Medium,2024-10-20,October,Q4
EMP0601,Finance,CFO Analyst,Senior,US,OpenAI API,27.7,Research,High,3.8,66.6,51.4,22.82,5431.47,3269.5,15.72,33.75,Medium,7.1,10.7,High,2024-06-25,June,Q2
EMP0602,Marketing,Content Strategist,Junior,UK,Claude,123.7,Content Creation,High,8.8,46.8,26.8,42.74,9936.63,2646.49,44.19,24.57,High,9.0,14.6,Medium,2024-05-27,May,Q2
EMP0603,IT,Software Engineer,Senior,US,Claude,63.2,Data Analysis,High,5.8,71.7,53.0,26.08,6823.44,4232.14,24.34,34.47,High,7.6,6.9,Medium,2024-12-01,December,Q4
EMP0604,Sales,SDR,Junior,India,Gemini,79.4,Content Creation,Low,5.1,17.3,12.4,28.32,8841.34,1565.71,30.55,30.67,Low,8.2,23.4,High,2024-04-19,April,Q2
EMP0605,Finance,FP&A Manager,Junior,APAC,Claude,55.7,Research,Low,4.6,51.0,36.3,28.82,6869.25,5294.43,22.75,23.7,High,6.4,20.5,Low,2024-10-14,October,Q4
EMP0606,Marketing,SEO Analyst,Senior,US,Gemini,67.3,Content Creation,High,7.1,70.5,47.5,32.62,7250.39,3424.68,24.19,40.13,Medium,8.2,8.9,High,2024-11-11,November,Q4
EMP0607,Finance,CFO Analyst,Mid,US,ChatGPT,73.3,Data Analysis,Medium,6.1,84.6,57.5,32.03,9482.55,3985.67,39.31,38.38,High,6.8,11.3,Low,2024-01-26,January,Q1
EMP0608,Marketing,Digital Marketer,Mid,India,Gemini,82.7,Customer Support,Low,9.3,55.5,36.3,34.59,10991.74,1910.94,35.22,17.32,High,8.9,8.9,High,2024-04-29,April,Q2
EMP0609,Operations,Operations Manager,Mid,Europe,ChatGPT,35.0,Research,Medium,6.4,48.7,38.5,20.94,2798.95,2612.21,17.97,30.33,Medium,6.6,11.4,Low,2024-06-18,June,Q2
EMP0610,IT,IT Manager,Mid,Europe,Copilot,112.9,Research,Medium,6.6,43.4,28.4,34.56,7454.95,4010.21,38.1,24.94,Medium,8.4,12.2,High,2024-03-11,March,Q1
EMP0611,Operations,Operations Manager,Senior,US,OpenAI API,22.2,Data Analysis,Medium,6.3,61.6,49.7,19.32,4684.5,2931.87,8.57,19.48,Medium,6.9,9.0,Medium,2024-07-27,July,Q3
EMP0612,Operations,Project Manager,Senior,India,Claude,53.1,Content Creation,Medium,5.2,42.6,30.5,28.4,6921.75,3779.86,26.97,20.83,Medium,9.2,5.7,Medium,2024-04-12,April,Q2
EMP0613,Sales,SDR,Mid,UK,Copilot,43.5,Content Creation,Medium,8.3,72.1,56.6,21.5,13024.13,1977.75,29.02,40.94,Medium,7.8,11.9,Medium,2024-11-26,November,Q4
EMP0614,HR,HR Manager,Mid,US,ChatGPT,61.1,Data Analysis,Medium,6.9,59.5,45.6,23.36,2827.95,2510.98,28.21,36.03,Medium,7.1,11.6,Medium,2024-10-20,October,Q4
EMP0615,Marketing,Content Strategist,Junior,Europe,ChatGPT,101.4,Content Creation,Low,8.5,56.4,40.0,29.08,11071.63,2837.51,39.25,18.66,Medium,7.5,19.2,High,2024-08-01,August,Q3
EMP0616,Operations,Process Analyst,Mid,UK,ChatGPT,73.0,Research,Low,8.1,26.4,19.5,26.14,7039.6,4051.53,35.1,20.05,High,7.9,1.1,High,2024-09-10,September,Q3
EMP0617,IT,Data Scientist,Mid,UK,Claude,109.7,Coding,High,6.7,71.7,40.8,43.1,6860.72,3597.26,34.99,28.08,Medium,9.4,10.5,High,2024-01-05,January,Q1
EMP0618,HR,HR Analyst,Senior,US,Gemini,31.5,Data Analysis,Medium,7.4,69.9,56.6,19.03,3496.87,2268.57,21.1,35.84,High,7.2,10.3,High,2024-02-24,February,Q1
EMP0619,Sales,SDR,Mid,US,Copilot,59.5,Content Creation,High,10.4,63.4,46.0,27.44,11714.36,1566.83,29.29,26.48,Medium,7.8,17.8,Medium,2024-11-24,November,Q4
EMP0620,Operations,Business Analyst,Senior,US,OpenAI API,38.5,Research,Low,5.9,69.7,56.5,18.94,3364.44,2347.11,10.38,19.07,Low,6.4,5.4,High,2024-03-09,March,Q1
EMP0621,HR,Compensation Analyst,Junior,India,Claude,22.0,Research,Medium,7.3,63.1,48.9,22.5,4979.24,3207.06,6.93,27.58,High,7.0,20.9,Medium,2024-04-08,April,Q2
EMP0622,Operations,Operations Manager,Senior,US,Claude,32.4,Data Analysis,Low,7.1,62.2,49.6,20.26,5109.62,3909.26,12.3,13.86,Medium,6.7,12.5,Medium,2024-08-22,August,Q3
EMP0623,IT,DevOps Engineer,Senior,UK,OpenAI API,87.7,Coding,Medium,8.9,81.1,48.2,40.57,11210.72,2602.67,31.43,32.7,High,8.4,5.8,High,2024-06-21,June,Q2
EMP0624,Finance,Accountant,Junior,US,Claude,53.5,Content Creation,Medium,5.4,39.5,27.9,29.37,4686.89,2438.93,26.5,24.48,Medium,9.0,19.5,High,2024-04-08,April,Q2
EMP0625,Operations,Process Analyst,Junior,India,OpenAI API,46.2,Content Creation,Medium,4.5,60.8,47.1,22.53,2707.48,3741.76,16.92,8.23,Low,8.1,19.2,Medium,2024-07-26,July,Q3
EMP0626,HR,L&D Specialist,Mid,US,Gemini,41.8,Research,High,5.6,81.1,55.0,32.18,2604.52,2336.74,19.46,14.09,Medium,7.0,10.5,Medium,2024-02-14,February,Q1
EMP0627,Marketing,Brand Manager,Mid,UK,ChatGPT,109.3,Content Creation,Medium,8.6,33.3,22.4,32.73,6442.1,2938.77,35.79,4.83,Medium,8.2,8.0,High,2024-03-12,March,Q1
EMP0628,IT,IT Manager,Senior,APAC,Claude,111.4,Coding,Low,8.2,69.9,48.9,30.04,7684.84,3217.49,41.77,18.06,High,6.8,11.0,Low,2024-01-04,January,Q1
EMP0629,IT,DevOps Engineer,Mid,US,ChatGPT,121.1,Coding,High,8.7,55.1,26.5,51.91,12225.96,3685.34,40.73,24.58,High,10.0,14.0,Low,2024-08-16,August,Q3
EMP0630,Finance,Accountant,Mid,India,OpenAI API,35.7,Research,High,5.1,64.1,49.2,23.24,4979.25,4691.67,17.97,45.47,High,7.0,9.5,Medium,2024-10-25,October,Q4
EMP0631,Operations,Business Analyst,Mid,US,ChatGPT,68.3,Research,Low,6.6,59.3,44.9,24.28,3851.17,3262.07,32.66,24.81,Medium,7.9,14.7,High,2024-11-30,November,Q4
EMP0632,HR,HR Analyst,Junior,India,Gemini,77.2,Content Creation,Medium,7.8,48.1,29.7,38.25,2696.67,2741.27,36.77,37.23,High,8.9,24.2,Medium,2024-02-01,February,Q1
EMP0633,Operations,Operations Manager,Junior,Europe,Claude,64.6,Research,Medium,7.3,40.2,29.3,27.11,5969.39,5068.46,34.09,34.2,High,8.6,19.7,High,2024-03-22,March,Q1
EMP0634,Sales,Sales Analyst,Junior,India,Gemini,66.2,Research,Low,7.5,79.7,61.8,22.46,8057.62,2401.63,23.37,35.22,Medium,5.6,18.0,Medium,2024-12-26,December,Q4
EMP0635,IT,DevOps Engineer,Senior,Europe,Copilot,29.0,Research,Low,7.1,44.6,34.4,22.87,9633.23,3454.99,12.71,24.9,High,7.6,9.4,Medium,2024-05-31,May,Q2
EMP0636,IT,DevOps Engineer,Mid,India,OpenAI API,83.4,Coding,Medium,6.8,64.9,42.1,35.13,10213.58,3446.52,31.16,24.11,High,7.6,11.9,Medium,2024-03-09,March,Q1
EMP0637,Sales,Sales Analyst,Mid,APAC,ChatGPT,80.9,Content Creation,High,10.6,55.2,32.4,41.3,9384.94,3864.75,38.73,30.23,High,8.4,15.4,Medium,2024-11-06,November,Q4
EMP0638,HR,HR Analyst,Junior,US,Claude,41.3,Data Analysis,High,6.5,64.2,46.1,28.19,2473.8,2039.79,26.06,15.58,Medium,7.2,16.3,Low,2024-10-08,October,Q4
EMP0639,Marketing,Brand Manager,Junior,Europe,Gemini,100.3,Content Creation,Medium,9.2,53.5,32.5,39.25,12319.86,2999.11,42.77,30.93,High,8.8,24.1,High,2024-12-14,December,Q4
EMP0640,Operations,Business Analyst,Junior,APAC,ChatGPT,56.5,Content Creation,Medium,5.1,50.7,38.1,24.85,2926.65,2324.58,22.24,31.36,Low,7.4,15.2,Medium,2024-08-16,August,Q3
EMP0641,Marketing,Digital Marketer,Junior,US,Claude,115.0,Content Creation,Medium,8.5,36.2,21.3,41.16,7892.59,3934.5,40.6,40.81,High,8.9,22.6,Medium,2024-10-15,October,Q4
EMP0642,IT,Software Engineer,Junior,US,Copilot,90.0,Research,Medium,7.2,69.7,41.3,40.75,9970.7,2981.44,45.52,39.18,High,9.9,18.2,High,2024-09-15,September,Q3
EMP0643,Operations,Process Analyst,Mid,US,OpenAI API,50.7,Content Creation,Medium,2.1,53.7,40.5,24.58,5956.29,3352.42,18.7,15.51,Low,7.3,13.0,Medium,2024-03-17,March,Q1
EMP0644,Sales,Account Executive,Mid,UK,Copilot,34.2,Research,Low,6.4,64.2,49.1,23.52,9355.95,2327.78,10.31,11.16,Low,7.0,10.2,High,2024-08-14,August,Q3
EMP0645,Operations,Operations Manager,Senior,US,OpenAI API,57.4,Data Analysis,Medium,6.7,64.7,47.6,26.43,6746.78,3099.4,27.04,30.97,Medium,6.8,11.7,High,2024-10-25,October,Q4
EMP0646,Marketing,Brand Manager,Mid,UK,ChatGPT,81.7,Customer Support,High,9.8,67.4,43.0,36.2,9641.69,2622.85,37.82,48.0,High,7.6,8.2,Medium,2024-08-16,August,Q3
EMP0647,HR,HR Manager,Senior,UK,Claude,48.4,Content Creation,Low,6.3,52.6,40.2,23.57,3390.76,1577.22,15.66,27.28,Medium,7.0,1.7,Medium,2024-09-19,September,Q3
EMP0648,HR,L&D Specialist,Junior,US,Claude,53.8,Data Analysis,High,4.7,56.7,43.7,22.93,1528.85,2399.25,26.96,27.01,Medium,8.1,19.3,High,2024-01-30,January,Q1
EMP0649,HR,Compensation Analyst,Senior,UK,Claude,43.8,Data Analysis,High,6.1,61.3,47.1,23.16,3221.01,1810.19,24.38,41.7,Medium,7.5,11.9,High,2024-06-06,June,Q2
EMP0650,Sales,Sales Manager,Mid,UK,Copilot,34.5,Content Creation,Medium,11.0,49.0,39.0,20.41,12904.26,2469.56,21.51,38.39,High,6.2,16.5,High,2024-01-02,January,Q1
EMP0651,Marketing,Content Strategist,Junior,UK,ChatGPT,98.2,Content Creation,High,9.4,49.6,33.6,32.26,9804.03,2245.8,40.38,48.85,High,7.6,19.2,Medium,2024-08-04,August,Q3
EMP0652,Marketing,SEO Analyst,Junior,UK,ChatGPT,106.7,Customer Support,High,5.7,38.3,25.8,32.64,9984.47,2923.12,35.77,41.65,Medium,7.9,20.8,High,2024-01-31,January,Q1
EMP0653,IT,Software Engineer,Mid,US,ChatGPT,114.3,Coding,High,11.1,92.4,53.1,42.53,9612.12,3463.06,37.55,39.03,High,9.1,10.9,High,2024-05-26,May,Q2
EMP0654,Operations,Project Manager,Junior,APAC,ChatGPT,45.8,Data Analysis,Medium,7.5,84.8,61.0,28.07,4645.48,2092.39,25.4,18.8,Medium,7.5,8.3,High,2024-11-24,November,Q4
EMP0655,IT,IT Manager,Junior,India,Claude,98.4,Data Analysis,Medium,7.9,44.9,27.5,38.75,9159.62,3152.26,41.25,36.17,High,8.6,22.0,High,2024-08-17,August,Q3
EMP0656,Marketing,Brand Manager,Mid,APAC,Copilot,85.7,Content Creation,High,5.4,64.3,37.8,41.21,6585.79,2923.73,26.29,26.85,Medium,7.9,17.4,Medium,2024-12-15,December,Q4
EMP0657,HR,Compensation Analyst,Senior,US,ChatGPT,23.0,Data Analysis,High,8.0,70.5,58.6,16.88,3653.86,1812.46,15.34,39.98,High,6.8,9.4,Low,2024-06-27,June,Q2
EMP0658,IT,Software Engineer,Junior,US,OpenAI API,91.4,Research,High,9.0,66.7,45.2,32.23,4861.74,3140.96,35.14,34.71,Medium,7.7,20.5,Medium,2024-07-20,July,Q3
EMP0659,Finance,CFO Analyst,Mid,Europe,ChatGPT,81.2,Content Creation,Low,3.8,58.4,42.3,27.57,5571.85,3017.77,24.62,14.39,Medium,6.6,8.5,High,2024-04-24,April,Q2
EMP0660,Operations,Operations Manager,Senior,India,ChatGPT,53.5,Research,High,8.2,60.3,37.0,38.64,5184.55,4469.92,24.97,30.83,Medium,6.2,5.1,Medium,2024-08-25,August,Q3
EMP0661,IT,Cybersecurity Analyst,Senior,Europe,ChatGPT,98.1,Research,Low,6.1,69.1,46.6,32.56,10466.42,4001.49,41.38,18.91,High,6.1,11.1,Medium,2024-07-13,July,Q3
EMP0662,IT,Data Scientist,Mid,APAC,OpenAI API,69.3,Data Analysis,Medium,7.9,63.1,39.5,37.4,9702.66,4482.38,23.37,29.61,High,7.3,14.5,Medium,2024-06-26,June,Q2
EMP0663,Finance,FP&A Manager,Junior,Europe,OpenAI API,79.6,Data Analysis,Medium,4.4,65.0,48.1,26.0,3165.71,2223.18,24.22,6.48,Low,8.2,16.5,High,2024-02-27,February,Q1
EMP0664,Marketing,Marketing Manager,Junior,India,Copilot,80.5,Customer Support,Low,8.7,41.9,31.7,24.34,5658.82,1736.02,25.7,31.93,Medium,8.7,21.2,High,2024-01-09,January,Q1
EMP0665,Finance,FP&A Manager,Mid,US,ChatGPT,52.8,Data Analysis,Low,7.5,59.2,46.8,20.95,5647.65,4038.31,28.72,43.0,High,7.6,14.3,Medium,2024-02-21,February,Q1
EMP0666,IT,Cybersecurity Analyst,Senior,Europe,Copilot,54.9,Data Analysis,High,9.9,60.2,39.4,34.55,9771.79,3734.31,34.74,25.99,High,9.4,8.3,High,2024-11-02,November,Q4
EMP0667,HR,HR Manager,Senior,UK,ChatGPT,42.6,Data Analysis,High,4.4,58.8,46.8,20.41,2450.76,940.37,23.0,29.45,Low,6.8,8.6,Medium,2024-01-23,January,Q1
EMP0668,Finance,Risk Analyst,Junior,India,OpenAI API,77.3,Data Analysis,Medium,5.4,67.7,49.4,27.03,4209.99,3463.7,33.21,14.93,Medium,8.5,23.5,High,2024-10-03,October,Q4
EMP0669,Sales,Account Executive,Mid,Europe,ChatGPT,80.5,Customer Support,Medium,10.4,49.7,34.5,30.58,12609.39,2802.5,31.04,33.07,High,7.8,15.3,High,2024-09-14,September,Q3
EMP0670,Operations,Supply Chain Analyst,Senior,India,ChatGPT,53.7,Content Creation,Medium,3.3,28.1,20.7,26.33,2944.91,1723.17,22.7,12.97,Low,7.7,9.1,High,2024-10-21,October,Q4
EMP0671,Operations,Supply Chain Analyst,Mid,APAC,OpenAI API,35.0,Content Creation,Medium,6.4,76.0,66.9,11.97,548.68,1908.77,15.77,29.16,Low,5.1,13.8,Medium,2024-12-10,December,Q4
EMP0672,Sales,SDR,Senior,APAC,ChatGPT,49.5,Content Creation,Low,8.6,60.7,47.1,22.41,10732.15,1630.97,24.98,24.66,Medium,6.8,8.9,Low,2024-03-14,March,Q1
EMP0673,Operations,Business Analyst,Junior,US,ChatGPT,51.3,Research,High,4.5,59.1,39.0,34.01,6373.76,3683.03,28.89,25.17,Medium,9.6,19.2,Medium,2024-06-02,June,Q2
EMP0674,Marketing,SEO Analyst,Mid,Europe,ChatGPT,63.9,Customer Support,Low,9.0,37.7,25.8,31.56,8103.34,2643.24,35.7,28.09,High,7.6,8.6,High,2024-10-29,October,Q4
EMP0675,Finance,FP&A Manager,Mid,UK,Claude,47.5,Content Creation,Medium,9.3,45.7,31.4,31.29,9005.14,3700.34,28.85,25.0,High,8.1,8.6,Medium,2024-08-06,August,Q3
EMP0676,IT,Cybersecurity Analyst,Junior,Europe,ChatGPT,88.1,Coding,Medium,9.9,77.6,46.8,39.69,12149.52,4203.07,42.98,31.77,High,9.1,14.2,High,2024-06-25,June,Q2
EMP0677,IT,IT Manager,Mid,India,Claude,89.3,Research,Low,6.8,51.6,33.2,35.66,6068.07,3378.59,36.69,24.06,High,8.2,12.7,High,2024-08-01,August,Q3
EMP0678,IT,IT Manager,Mid,India,OpenAI API,105.6,Data Analysis,Low,9.3,68.3,42.0,38.51,8415.7,2928.12,36.83,30.03,High,8.8,16.9,Medium,2024-07-11,July,Q3
EMP0679,Finance,FP&A Manager,Mid,India,Claude,73.4,Research,Medium,7.1,55.4,31.1,43.86,7501.26,3398.11,36.89,34.92,High,8.7,11.1,High,2024-05-03,May,Q2
EMP0680,Marketing,Content Strategist,Senior,India,Claude,56.2,Customer Support,Medium,7.0,56.5,40.3,28.67,5974.04,1636.39,27.13,37.05,Medium,9.5,11.1,High,2024-03-14,March,Q1
EMP0681,Finance,Risk Analyst,Mid,US,ChatGPT,37.6,Content Creation,High,6.5,79.1,59.1,25.28,4207.45,3785.65,18.32,32.5,High,7.7,5.5,High,2024-07-30,July,Q3
EMP0682,IT,IT Manager,Senior,US,OpenAI API,113.2,Data Analysis,Medium,7.9,66.8,41.0,38.62,13663.36,3387.01,44.05,18.39,High,8.2,10.6,Medium,2024-05-04,May,Q2
EMP0683,Marketing,SEO Analyst,Junior,India,Gemini,95.7,Research,High,7.3,45.9,28.6,37.69,6725.39,2328.98,29.72,25.7,Medium,7.6,18.7,High,2024-11-27,November,Q4
EMP0684,Marketing,Marketing Manager,Mid,US,Copilot,96.3,Research,Medium,7.8,68.3,46.1,32.5,4829.47,2254.25,34.21,18.16,Medium,7.0,21.0,Low,2024-02-17,February,Q1
EMP0685,Finance,CFO Analyst,Mid,APAC,Claude,22.9,Data Analysis,Medium,7.3,58.1,40.8,29.78,3955.13,4813.45,23.23,32.18,High,7.4,7.5,High,2024-01-27,January,Q1
EMP0686,Marketing,SEO Analyst,Junior,UK,Copilot,115.9,Customer Support,High,8.7,64.0,42.0,34.38,9389.12,2886.79,32.48,52.81,Medium,8.7,25.9,Medium,2024-11-05,November,Q4
EMP0687,HR,Compensation Analyst,Junior,US,ChatGPT,64.8,Content Creation,High,5.9,39.7,27.6,30.48,4072.04,1991.07,24.86,34.03,Medium,7.9,18.8,Medium,2024-04-06,April,Q2
EMP0688,HR,Compensation Analyst,Senior,APAC,Gemini,72.9,Data Analysis,High,9.8,66.6,39.7,40.39,4394.46,2155.65,31.54,40.1,High,6.8,8.0,Medium,2024-10-13,October,Q4
EMP0689,Marketing,Content Strategist,Senior,US,Copilot,57.1,Content Creation,Medium,7.0,52.3,34.1,34.8,12407.3,3702.95,25.19,31.94,High,8.4,13.3,Medium,2024-06-19,June,Q2
EMP0690,Finance,Accountant,Junior,US,ChatGPT,51.3,Data Analysis,Medium,6.6,69.1,52.3,24.31,3558.6,4234.95,29.57,19.83,Medium,7.4,14.7,High,2024-04-07,April,Q2
EMP0691,Operations,Operations Manager,Senior,US,OpenAI API,41.7,Research,Medium,4.2,60.2,50.0,16.94,5310.32,2585.25,20.62,14.19,Medium,6.6,8.6,Low,2024-05-04,May,Q2
EMP0692,HR,Compensation Analyst,Senior,US,Gemini,46.5,Content Creation,Low,7.3,45.4,34.0,25.11,4479.64,2700.37,22.82,25.56,High,7.3,4.5,High,2024-07-22,July,Q3
EMP0693,Operations,Process Analyst,Junior,APAC,OpenAI API,68.6,Research,Medium,4.5,72.0,50.2,30.28,6463.51,3386.63,27.64,27.51,Medium,6.1,22.4,High,2024-05-24,May,Q2
EMP0694,Sales,Sales Analyst,Junior,India,Copilot,61.7,Research,Low,7.4,47.4,38.8,18.14,12054.11,2445.17,33.05,13.43,Medium,7.3,26.0,Medium,2024-11-28,November,Q4
EMP0695,Operations,Supply Chain Analyst,Senior,US,Claude,30.0,Research,Medium,8.1,69.5,53.8,22.59,5451.57,4648.73,16.76,38.57,High,6.9,8.4,Medium,2024-07-03,July,Q3
EMP0696,Finance,CFO Analyst,Senior,US,OpenAI API,80.1,Research,Medium,8.7,48.9,28.5,41.72,8160.23,4810.85,37.1,39.77,High,8.6,9.1,High,2024-02-20,February,Q1
EMP0697,IT,IT Manager,Senior,US,Claude,75.4,Coding,High,5.0,59.9,41.2,31.22,6471.04,1498.72,26.24,21.75,Medium,7.2,6.2,Low,2024-07-08,July,Q3
EMP0698,Finance,Accountant,Senior,Europe,OpenAI API,27.4,Data Analysis,High,8.8,58.9,46.7,20.71,7725.53,6626.16,20.56,20.95,High,6.4,8.2,Medium,2024-10-15,October,Q4
EMP0699,Operations,Process Analyst,Junior,UK,OpenAI API,46.8,Data Analysis,Low,4.6,86.1,66.1,23.23,2052.94,3811.86,15.68,14.15,Low,7.8,13.7,Medium,2024-01-09,January,Q1
EMP0700,HR,HR Analyst,Mid,APAC,Gemini,82.2,Data Analysis,High,5.4,50.1,36.7,26.75,1683.81,1549.99,24.07,21.04,Low,7.7,7.5,High,2024-10-23,October,Q4
EMP0701,Marketing,Brand Manager,Junior,UK,Claude,99.2,Content Creation,Medium,9.8,49.7,31.3,37.02,7731.34,1331.42,34.55,24.37,Medium,9.2,21.2,High,2024-04-10,April,Q2
EMP0702,Sales,SDR,Senior,India,ChatGPT,43.9,Content Creation,Medium,7.8,29.1,22.0,24.4,11990.62,2205.17,25.2,28.18,Medium,9.8,9.9,High,2024-10-18,October,Q4
EMP0703,Finance,FP&A Manager,Senior,UK,OpenAI API,43.2,Content Creation,High,3.6,31.9,25.2,21.0,4513.01,2583.12,19.1,23.56,Low,7.9,9.9,High,2024-12-01,December,Q4
EMP0704,Marketing,SEO Analyst,Junior,US,Claude,82.9,Research,Low,6.0,74.9,56.5,24.57,3824.46,1568.2,23.42,37.0,Low,8.3,21.8,High,2024-11-24,November,Q4
EMP0705,IT,IT Manager,Mid,US,ChatGPT,72.9,Coding,Medium,4.1,71.5,53.2,25.59,7197.99,2961.97,25.76,19.49,Low,8.0,9.0,Medium,2024-06-29,June,Q2
EMP0706,HR,Recruiter,Mid,APAC,ChatGPT,51.8,Data Analysis,Medium,4.7,83.8,62.2,25.78,3187.92,1377.08,14.36,23.65,Low,7.9,4.2,High,2024-10-06,October,Q4
EMP0707,Sales,Sales Analyst,Senior,APAC,ChatGPT,26.4,Research,Low,7.1,61.5,52.0,15.45,5671.08,2247.96,21.59,22.33,Medium,6.0,13.2,Low,2024-11-24,November,Q4
EMP0708,Sales,Sales Manager,Mid,UK,Gemini,30.1,Customer Support,Medium,6.2,40.0,28.5,28.75,8115.24,2181.38,11.13,28.93,Low,7.8,11.7,High,2024-02-08,February,Q1
EMP0709,Sales,Sales Manager,Mid,UK,ChatGPT,64.8,Content Creation,Medium,7.2,56.2,44.9,20.11,8562.93,2648.58,19.71,15.29,Medium,6.9,16.2,Medium,2024-03-11,March,Q1
EMP0710,IT,Data Scientist,Junior,US,Copilot,111.1,Research,Medium,10.3,56.3,36.8,34.64,9839.26,4427.64,39.7,36.95,High,9.0,18.0,Medium,2024-03-18,March,Q1
EMP0711,Finance,Financial Analyst,Mid,US,ChatGPT,33.5,Content Creation,Medium,2.9,59.3,46.5,21.59,4154.61,2491.98,25.48,7.22,Low,8.2,11.7,Medium,2024-08-21,August,Q3
EMP0712,Operations,Supply Chain Analyst,Senior,UK,ChatGPT,45.7,Content Creation,Low,6.2,35.4,30.3,14.41,3242.98,3546.45,20.68,17.42,Medium,7.4,1.7,Low,2024-11-22,November,Q4
EMP0713,Finance,CFO Analyst,Senior,India,OpenAI API,54.5,Content Creation,Medium,2.6,40.5,28.8,28.89,5465.26,2906.45,21.81,15.79,Low,6.4,7.1,Medium,2024-09-06,September,Q3
EMP0714,Finance,Financial Analyst,Junior,India,ChatGPT,51.5,Content Creation,High,6.8,61.7,44.2,28.36,8823.11,3793.08,22.67,27.39,High,8.4,19.6,High,2024-10-09,October,Q4
EMP0715,HR,L&D Specialist,Senior,US,ChatGPT,5.0,Content Creation,High,6.5,61.0,50.2,17.7,3080.22,2147.21,12.74,27.4,Medium,5.3,3.8,Medium,2024-09-28,September,Q3
EMP0716,Marketing,SEO Analyst,Mid,Europe,Claude,95.0,Content Creation,Medium,8.6,51.5,34.1,33.79,11716.2,4256.58,44.55,32.1,High,7.8,7.6,High,2024-09-14,September,Q3
EMP0717,Finance,Risk Analyst,Mid,India,ChatGPT,33.4,Data Analysis,Medium,6.2,56.8,40.4,28.87,4734.94,3698.01,26.2,27.68,Medium,8.1,15.1,Low,2024-02-19,February,Q1
EMP0718,Finance,CFO Analyst,Mid,Europe,ChatGPT,50.6,Data Analysis,Medium,6.0,72.8,53.2,26.92,8045.88,3343.75,31.43,33.21,High,7.5,8.9,High,2024-04-08,April,Q2
EMP0719,Marketing,Digital Marketer,Mid,US,Claude,55.9,Research,High,10.4,52.7,41.1,22.01,9299.86,2611.14,21.86,35.94,Medium,6.8,10.5,High,2024-05-16,May,Q2
EMP0720,Sales,Sales Analyst,Junior,APAC,ChatGPT,41.6,Content Creation,Medium,6.2,46.7,38.4,17.77,11992.28,2151.29,23.14,16.38,Medium,7.3,19.8,Medium,2024-07-26,July,Q3
EMP0721,Sales,Sales Analyst,Mid,Europe,Gemini,59.9,Customer Support,Medium,9.1,47.6,34.5,27.52,12838.85,2258.39,27.99,26.81,High,6.7,10.4,High,2024-12-22,December,Q4
EMP0722,Sales,Account Executive,Mid,US,Copilot,38.7,Research,Medium,9.5,59.1,44.3,25.04,12032.89,1661.89,22.2,31.82,High,9.5,19.1,High,2024-02-11,February,Q1
EMP0723,Finance,Financial Analyst,Junior,India,ChatGPT,52.2,Research,Low,8.1,50.8,39.1,23.03,3828.09,3405.07,20.03,29.26,High,8.0,17.4,High,2024-07-13,July,Q3
EMP0724,HR,L&D Specialist,Senior,India,Gemini,44.4,Research,Medium,2.8,55.7,45.9,17.59,2933.18,1571.71,15.02,15.61,Low,6.0,10.9,Medium,2024-01-29,January,Q1
EMP0725,Sales,Sales Manager,Mid,India,Gemini,59.5,Customer Support,Low,7.9,49.8,38.2,23.29,8462.62,2198.09,24.29,20.28,Medium,6.6,20.9,Medium,2024-02-12,February,Q1
EMP0726,Finance,Risk Analyst,Mid,UK,OpenAI API,68.2,Content Creation,Medium,6.3,56.6,35.9,36.57,7813.92,4881.05,30.56,35.79,Medium,10.0,10.5,High,2024-06-18,June,Q2
EMP0727,Sales,Business Dev Manager,Mid,US,ChatGPT,102.1,Research,High,9.6,44.7,28.3,36.69,13481.0,2155.55,28.03,25.86,Medium,8.9,6.3,High,2024-01-22,January,Q1
EMP0728,Operations,Process Analyst,Senior,India,ChatGPT,12.4,Content Creation,High,7.1,59.7,49.4,17.25,4009.68,3610.03,14.26,29.85,Medium,7.0,8.8,Medium,2024-10-17,October,Q4
EMP0729,Marketing,Brand Manager,Senior,US,Claude,80.0,Content Creation,Low,8.1,43.3,30.7,29.1,7894.22,3084.87,28.71,29.54,High,8.6,11.5,High,2024-02-08,February,Q1
EMP0730,Operations,Supply Chain Analyst,Senior,US,OpenAI API,56.7,Content Creation,Low,3.9,58.4,48.8,16.44,5469.74,2211.87,17.87,10.46,Low,6.3,12.1,Low,2024-12-02,December,Q4
